request_id,companyname,url,title,date,company_relevance,environment_sentiment_score,environment_sentiment_reasoning,social_sentiment_score,social_sentiment_reasoning,governance_sentiment_score,governance_sentiment_reasoning,GHG_emissions,Air_quality,Energy_management,Water_wastewater_management,Waste_hazardous_management,Ecological_impact,Environmental_supply_chain,Materials_sourcing_efficiency,Physical_impacts_climate_change,Sustainable_Development_Goal_2,Sustainable_Development_Goal_6,Sustainable_Development_Goal_7,Sustainable_Development_Goal_9,Sustainable_Development_Goal_11,Sustainable_Development_Goal_12,Sustainable_Development_Goal_13,Sustainable_Development_Goal_14,Sustainable_Development_Goal_15,Human_rights_community,Customer_privacy,Data_security,Access_affordability,Product_quality_safety,Customer_welfare,Selling_practices_product_label,Labor_practices,Modern_slavery,Employee_health_safety,Employee_engagement_diversity,Gender_equality,Product_design_lifecycle,Social_supply_chain,Sustainable_Development_Goal_1,Sustainable_Development_Goal_3,Sustainable_Development_Goal_4,Sustainable_Development_Goal_5,Sustainable_Development_Goal_8,Sustainable_Development_Goal_10,Business_model_resilience,Governance_structures,Business_ethics,Competitive_behavior,Management_legal_regulatory,Risk_management,Coronavirus,Sustainable_Development_Goal_16,Sustainable_Development_Goal_17,Controversial_weapons
52458,"Tesla, Inc.",https://www.cityam.com/price-of-bitcoin-slips-as-other-cryptocurrencies-follow-suit/,Price of Bitcoin slips as other cryptocurrencies follow suit,2023-05-09,60,0.0,"The article does not mention any specific information about Tesla's environmental impact or initiatives, so the sentiment score is neutral (0).",0.0,"The article does not provide any information about Tesla's social impact or reputation, so the sentiment score is neutral (0).",0.0,"The article does not discuss Tesla's governance practices or reputation, so the sentiment score is neutral (0).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52458,"Tesla, Inc.",https://www.cnbc.com/2023/05/09/anduril-industries-disruptor-50.html,7. Anduril Industries,2023-05-09,80,0.2,"The article mentions that Anduril Industries leverages AI, machine learning, and computer vision in its core software operating system. These technologies have the potential to contribute to environmental sustainability and efficiency. However, the article does not provide specific information or sentiment regarding Tesla's environmental impact.",0.1,"The article briefly mentions Anduril Industries' partnership with the U.S. Special Operations Command and its acquisition of startup Dive Technologies. These collaborations indicate a social impact in terms of defense and military operations. However, the article does not provide specific sentiment regarding Tesla's social impact.",0.3,"The article highlights Anduril Industries' rapid innovation and its ability to secure contracts with the U.S. Special Operations Command and the Department of Defense. This indicates a positive sentiment towards the company's governance and management. However, the article does not provide specific sentiment regarding Tesla's governance.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52458,"Tesla, Inc.",https://www.cnbc.com/2023/05/09/einride-disruptor-50.html,Einride: 2023 CNBC Disruptor 50,2023-05-09,70,0.2,The article mentions that Einride and Tesla are among the companies looking to replace diesel engines with autonomous electric vehicles. This indicates a positive sentiment towards the environmental impact of electric vehicles.,0.1,"The article mentions the deployment of autonomous electric vehicles by Einride and Tesla, which can have positive social implications such as reducing carbon footprints and air pollution.",0.0,The article does not provide any information about Tesla's governance practices.,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52458,"Tesla, Inc.",https://t.co/Qp9IRk65eR,Financial Times,2023-05-09,80,0.0,"The article does not mention any specific environmental impact or initiatives related to Tesla, so the sentiment score is neutral.",0.0,"The article does not mention any social impact or initiatives related to Tesla, so the sentiment score is neutral.",0.0,"The article does not mention any specific governance practices or initiatives related to Tesla, so the sentiment score is neutral.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52458,"Tesla, Inc.",https://www.cnbc.com/2023/05/09/sila-disruptor-50.html,Sila: 2023 CNBC Disruptor 50,2023-05-09,100,0.2,"The article mentions the importance of lithium in the auto industry's energy transition, including the growth of EV production. It also discusses potential concerns with the increased demand for lithium and the expansion of mining. However, it also mentions workarounds such as battery recycling and reengineering to address these concerns.",0.1,"The article briefly mentions Elon Musk and his involvement in building a lithium refining plant in Texas. It also mentions Sila, a startup founded by a former Tesla engineer, that is working on lithium-ion technology for autos. However, the sentiment towards Tesla's social impact is not extensively discussed in the article.",0.1,"The article mentions Elon Musk's involvement in building a lithium refining plant in Texas, indicating his role in the governance of Tesla. However, the sentiment towards Tesla's governance practices is not extensively discussed in the article.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52458,"Tesla, Inc.",https://www.reuters.com/business/autos-transportation/us-shares-ev-makers-skid-after-lucid-fisker-target-cuts-2023-05-09/,"Lackluster results, production target cuts deepen EV start-up gloom",2023-05-09,80,-0.2,"The article mentions that Tesla's move to slash prices and increase volume, as well as lower-priced electric models launched by traditional automakers, have hurt startups including Lucid. This indicates a negative sentiment towards Tesla's impact on the EV market.",-0.1,"The article mentions the challenges facing cash-strapped EV firms, including Tesla, in disrupting the auto industry. This indicates a slightly negative sentiment towards Tesla's ability to achieve its goals.",0.5,"The article mentions Elon Musk's success in taking Tesla from 'production hell' to the most valuable automaker, indicating a positive sentiment towards Tesla's governance.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52458,"Tesla, Inc.",https://www.reuters.com/business/autos-transportation/tesla-says-its-texas-factory-hits-output-5000-model-ys-per-week-2023-05-09/,"Tesla says its Texas factory hits output of 5,000 Model Ys per week",2023-05-09,100,0.0,"The article does not mention any specific environmental impact or initiatives by Tesla, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's social impact or initiatives, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's governance practices, so the sentiment score is neutral.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52458,"Tesla, Inc.",https://www.reuters.com/legal/uk-citizen-extradited-us-pleads-guilty-2020-twitter-hack-2023-05-09/,UK citizen extradited to US pleads guilty to 2020 Twitter hack,2023-05-09,100,0.0,"The article does not mention any environmental impact or initiatives related to Tesla, so the sentiment score is neutral (0).",0.0,"The article does not provide any sentiment towards Tesla's social impact or initiatives, so the sentiment score is neutral (0).",0.0,"The article does not provide any sentiment towards Tesla's governance or leadership, so the sentiment score is neutral (0).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52459,"Tesla, Inc.",https://www.cityam.com/crypto-markets-shuffle-sideways-as-traders-cautiously-await-cpi-figures/,Crypto markets shuffle sideways as traders cautiously await CPI figures,2023-05-10,60,0.0,"The article does not mention any specific information about Tesla's environmental impact or initiatives, so the sentiment score is neutral (0).",0.0,"The article does not provide any information about Tesla's social impact or reputation, so the sentiment score is neutral (0).",0.0,"The article does not discuss Tesla's governance practices or reputation, so the sentiment score is neutral (0).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52459,"Tesla, Inc.",https://www.reuters.com/world/us/ex-tesla-worker-seeks-third-trial-race-bias-case-after-32-mln-award-2023-05-10/,Ex-Tesla worker seeks third trial in race bias case after $3.2 mln award,2023-05-10,100,0.0,"The article does not mention any specific environmental actions or initiatives by Tesla, so there is no sentiment expressed regarding the company's environmental impact.",-0.5,"The article discusses a race bias case against Tesla, which reflects negatively on the company's social practices.",-0.5,"The article highlights allegations of misconduct by Tesla's lawyers, which reflects negatively on the company's governance practices.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
52459,"Tesla, Inc.",https://www.reuters.com/markets/deals/allkem-merge-with-us-lithium-producer-livent-corp-10-bln-deal-report-2023-05-10/,"Lithium producers Allkem, Livent to combine in $10.6 billion deal",2023-05-10,100,0.2,"The article mentions that the combination of Allkem and Livent, which includes Tesla Inc, aims to boost the supply of lithium, a metal used in electric vehicle batteries. This indicates a positive sentiment towards Tesla's environmental impact.",0.1,"The article does not provide significant information about Tesla's social impact, resulting in a neutral sentiment score.",0.3,"The article mentions the CEOs of Livent and Allkem, indicating a positive sentiment towards Tesla's governance.",0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
52459,"Tesla, Inc.",https://edition.cnn.com/2023/05/10/tech/uk-citizen-twitter-hack/index.html,UK citizen extradited to US pleads guilty to 2020 Twitter hack,2023-05-10,100,0.0,"The article does not mention any environmental aspects related to Tesla, so the sentiment score is neutral.",0.0,"The article does not provide any sentiment towards Tesla's social impact, so the sentiment score is neutral.",0.0,"The article does not provide any sentiment towards Tesla's governance, so the sentiment score is neutral.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52459,"Tesla, Inc.",https://esgnews.com/tesla-breaks-ground-on-new-texas-lithium-refinery/,Tesla Breaks Ground on New Texas Lithium Refinery,2023-05-10,100,0.8,The article highlights Tesla's mission to accelerate the world's transition to sustainable energy and its efforts to increase the supply of battery-grade lithium hydroxide. These actions are seen as positive for the environment.,0.7,"The article mentions Tesla's commitment to building talent pipelines in the local community through education investments, apprenticeship pathways, and internship opportunities. These actions are seen as positive for social impact.",0.6,"The article does not provide specific information about Tesla's governance practices, so the sentiment score is neutral.",0.8,0.6,0.8,0.5,0.7,0.6,0.7,0.6,0.8,0.5,0.6,0.8,0.7,0.6,0.7,0.8,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
52459,"Tesla, Inc.",https://www.cityam.com/wind-power-makes-more-electricity-than-gas-for-first-time-ever-in-a-quarter/,Wind power makes more electricity than gas for first time ever in a quarter,2023-05-10,80,0.8,"The article highlights the increasing role of wind power in the UK's electricity generation, with wind turbines generating more electricity than gas-fired power stations. This positive development in renewable energy aligns with Tesla's mission to accelerate the transition to sustainable energy.",0.6,"The article mentions the UK government's target to ramp up wind power, which indicates a positive social sentiment towards renewable energy and clean technology. This aligns with Tesla's focus on sustainable energy solutions.",0.7,"The article mentions the UK government's efforts to create a good environment for investors in clean technology, which indicates a positive sentiment towards governance supporting renewable energy. This aligns with Tesla's mission and their role as a leader in the clean technology industry.",0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.0
52459,"Tesla, Inc.",https://www.reuters.com/technology/panasonic-delays-production-new-tesla-battery-improve-performance-2023-05-10/,Panasonic delays production of new Tesla battery to improve performance,2023-05-10,100,0.0,The article does not provide any specific sentiment towards Tesla's environmental impact or initiatives.,0.0,The article does not provide any specific sentiment towards Tesla's social impact or initiatives.,0.0,The article does not provide any specific sentiment towards Tesla's governance or leadership.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52460,"Tesla, Inc.",https://www.cnbc.com/2023/05/11/elon-musk-says-hes-stepping-down-as-twitter-ceo-will-oversee-product.html,NBCUniversal ad chief Linda Yaccarino in talks to succeed Elon Musk as Twitter CEO,2023-05-11,60,0.0,"The article does not mention any specific environmental actions or initiatives by Tesla, so the sentiment score is neutral.",0.2,"The article mentions that Tesla investors were concerned about Elon Musk's involvement with Twitter and wanted him to focus more on Tesla. However, the overall sentiment is slightly positive as Tesla shares jumped after Musk announced the new CEO for Twitter.",0.5,"The article mentions that Elon Musk will transition to being the executive chair and CTO of Tesla, which indicates a positive sentiment towards his governance role in the company.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52460,"Tesla, Inc.",https://www.reuters.com/technology/twitters-verified-users-get-early-access-encrypted-messaging-2023-05-11/,Twitter's verified users get early access to encrypted messaging,2023-05-11,80,0.0,"The article does not mention any specific environmental actions or initiatives by Tesla, so the sentiment score is neutral.",0.5,"The article mentions Elon Musk, the CEO of Tesla, in relation to Twitter. Since Elon Musk is often associated with positive sentiment and innovation, the social sentiment score is positive.",0.5,"The article mentions Elon Musk, the CEO of Tesla, in relation to Twitter. Since Elon Musk is often associated with positive sentiment and innovation, the governance sentiment score is positive.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52460,"Tesla, Inc.",https://www.cnbc.com/2023/05/11/evs-now-make-sense-for-half-of-4-trillion-truck-market-einride-ceo.html,"EV big rigs already make sense for half of the $4 trillion freight truck market, says Einride CEO",2023-05-11,100,0.2,"The article mentions that EV trucking startup Einride, which competes with Tesla, has deals with top corporate clients like PepsiCo, Maersk, GE Appliances, AB InBev, Bridgestone, and Beyond Meat. The founder of Einride believes that up to 50% of the freight industry should transition to electric trucks based on the business case today. This suggests a positive sentiment towards the environmental impact of electric trucks.",0.1,The article does not provide significant information about Tesla's social impact or sentiment.,0.1,The article does not provide significant information about Tesla's governance or sentiment.,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52460,"Tesla, Inc.",https://t.co/dUrVBXIHsd,Yahoo Finance,2023-05-11,100,0.0,"The article does not mention any specific information about Tesla's environmental impact or initiatives, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's social impact or initiatives, so the sentiment score is neutral.",0.0,The article does not discuss Tesla's governance practices or provide any information to determine a sentiment score.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52460,"Tesla, Inc.",https://www.reuters.com/legal/elon-musks-bid-end-tweet-pre-approval-faces-skeptical-court-2023-05-11/,Elon Musk's bid to end tweet pre-approval faces skeptical court,2023-05-11,100,0.0,"The article does not mention any specific environmental actions or initiatives by Tesla, so there is no sentiment expressed regarding the company's environmental impact.",0.0,The article does not provide any sentiment regarding Tesla's social impact or reputation.,0.0,The article does not provide any sentiment regarding Tesla's governance practices.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52460,"Tesla, Inc.",https://www.reuters.com/business/autos-transportation/ev-maker-rivian-takes-bold-bet-with-higher-priced-vehicles-amid-heating-2023-05-11/,EV maker Rivian takes bold bet with higher-priced vehicles amid heating competition,2023-05-11,80,0.2,"The article mentions that Rivian is focusing on rolling out higher-priced, feature-packed models of its vehicles, which suggests that they may prioritize performance and premium features. This indicates a positive sentiment towards environmental aspects as higher-priced models often have better environmental performance.",0.1,"The article does not provide significant information about Tesla's social impact, so the sentiment score is neutral.",0.1,"The article does not provide significant information about Tesla's governance, so the sentiment score is neutral.",0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52460,"Tesla, Inc.",https://www.cnbc.com/2023/05/11/how-hyundai-plans-to-become-a-top-global-ev-maker-by-2030.html,Hyundai explains how it plans to become one of the world's top three EV makers by 2030,2023-05-11,70,0.2,"The article mentions Hyundai's plans to introduce vehicles based on new EV platforms, which indicates a focus on electric vehicles and potentially reducing emissions. This contributes to a slightly positive sentiment towards the company's environmental efforts.",0.1,"The article briefly mentions Hyundai's joint venture in China and its focus on regaining competitiveness in the Chinese market. This indicates some social impact and engagement, but the sentiment is relatively neutral.",0.3,"The article highlights Hyundai's net profit growth and revenue increase, indicating positive performance in terms of governance. This contributes to a slightly positive sentiment towards the company's governance.",0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
52460,"Tesla, Inc.",https://www.reuters.com/markets/deals/top-shareholder-toyota-quite-positive-allkem-livent-tie-up-allkem-2023-05-11/,Lithium miners surge as Allkem-Livent tie up fuels M&A hopes,2023-05-11,100,0.2,"The article mentions the tie-up between Allkem Ltd and Livent, which will create the world's third-biggest producer of lithium for electric vehicle batteries. This indicates a positive sentiment towards the environmental impact of electric vehicles and the demand for lithium. However, the sentiment score is not strongly positive as it only briefly mentions the energy transition and the expected increase in lithium demand.",0.1,"The article mentions carmakers such as Tesla Inc. as being hungry to secure lithium supplies, indicating a positive sentiment towards Tesla's role in the industry. However, the sentiment score is not strongly positive as Tesla is only briefly mentioned in relation to securing supplies.",0.0,The article does not provide any specific information or sentiment regarding Tesla's governance.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52460,"Tesla, Inc.",https://www.reuters.com/business/autos-transportation/gm-vw-face-idled-capacity-risk-china-without-faster-ev-transition-greenpeace-2023-05-11/,"GM, VW face idled capacity risk in China without faster EV transition -Greenpeace",2023-05-11,80,0.2,"The article mentions the transition to electric vehicles (EV) and the growth of new energy vehicles (NEV), which includes fully electric and plug-in hybrid cars. This indicates a positive sentiment towards the environmental impact of EVs.",0.1,"The article does not provide much information about Tesla's social impact. Therefore, the sentiment score is neutral.",0.2,The article mentions that automakers like GM and Volkswagen are accelerating their EV strategies in China. This indicates a positive sentiment towards Tesla's governance and strategic decisions.,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
52460,"Tesla, Inc.",https://www.cityam.com/crypto-investors-feeling-the-ups-and-downs-as-inflation-figures-set-the-tone/,Crypto investors feeling the ups and downs as inflation figures set the tone,2023-05-11,60,0.0,"The article does not mention any specific environmental actions or initiatives by Tesla, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's social impact or reputation, so the sentiment score is neutral.",0.0,"The article does not discuss Tesla's governance practices or provide any information about its governance reputation, so the sentiment score is neutral.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52461,"Tesla, Inc.",,Stocktwits,2023-05-12,100,0.0,"The article does not mention any specific environmental impact or initiatives by Tesla, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's social impact or initiatives, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's governance practices, so the sentiment score is neutral.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52461,"Tesla, Inc.",https://t.co/zxZzWfy2fz,CNBC,2023-05-12,100,0.0,"The article does not mention any specific environmental impact or initiatives by Tesla, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's social impact or initiatives, so the sentiment score is neutral.",0.0,The article does not discuss Tesla's governance practices or provide any information to determine a sentiment score.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52461,"Tesla, Inc.",https://t.co/bSwwdovzwt,CNBC Tech,2023-05-12,100,0.0,"The article does not mention any specific environmental impact or initiatives by Tesla, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's social impact or initiatives, so the sentiment score is neutral.",0.0,"The article does not discuss Tesla's governance practices or provide any information about its governance sentiment, so the sentiment score is neutral.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52461,"Tesla, Inc.",https://t.co/XAoF3FpsLK,Bloomberg Green,2023-05-12,100,0.0,"The article does not mention any specific information about Tesla's environmental impact or practices, so the sentiment score is neutral.",0.0,"The article does not provide any information about Tesla's social impact or practices, so the sentiment score is neutral.",0.0,"The article does not discuss Tesla's governance practices or provide any sentiment towards them, so the sentiment score is neutral.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
